Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Nationwide Cohort,Diabetes (d),40643,2075,Standard Transformer,Precision,0.23900715086608934,0.2301095079423158,0.249974438037982,0.2390 (0.2301 - 0.2500)
Nationwide Cohort,Diabetes (d),40643,2075,Standard Transformer,Recall_Sensitivity,0.9739010698502045,0.9673779355143763,0.9813884475453625,0.9739 (0.9674 - 0.9814)
Nationwide Cohort,Diabetes (d),40643,2075,Standard Transformer,Specificity,0.04346520183809483,0.0389539530886382,0.048245978713453895,0.0435 (0.0390 - 0.0482)
Nationwide Cohort,Diabetes (d),40643,2075,Standard Transformer,Brier_Score,0.24800465974412994,0.24729277410212175,0.2485969017144843,0.2480 (0.2473 - 0.2486)
Nationwide Cohort,Diabetes (d),40643,2075,SAINT Transformer,ROC_AUC,0.5564444795385143,0.5414119219232703,0.5719934753542512,0.5564 (0.5414 - 0.5720)
Nationwide Cohort,Diabetes (d),40643,2075,SAINT Transformer,PR_AUC,0.2773393138532818,0.26140555820907463,0.29431451378538903,0.2773 (0.2614 - 0.2943)
Nationwide Cohort,Diabetes (d),40643,2075,SAINT Transformer,F1_Score,0.3811089994078204,0.3690054352779274,0.39468393678735747,0.3811 (0.3690 - 0.3947)
Nationwide Cohort,Diabetes (d),40643,2075,SAINT Transformer,Accuracy,0.24460696272604257,0.2348351580760241,0.255385041210481,0.2446 (0.2348 - 0.2554)
Nationwide Cohort,Diabetes (d),40643,2075,SAINT Transformer,Precision,0.2361839235488129,0.2269543129303636,0.24660579192306845,0.2362 (0.2270 - 0.2466)
Nationwide Cohort,Diabetes (d),40643,2075,SAINT Transformer,Recall_Sensitivity,0.9866722557595119,0.9814319156890321,0.9918193879719973,0.9867 (0.9814 - 0.9918)
Nationwide Cohort,Diabetes (d),40643,2075,SAINT Transformer,Specificity,0.015701960352460936,0.0127063796863488,0.01868690283330704,0.0157 (0.0127 - 0.0187)
Nationwide Cohort,Diabetes (d),40643,2075,SAINT Transformer,Brier_Score,0.2744556409716897,0.2724547480268453,0.27606473365535705,0.2745 (0.2725 - 0.2761)
Nationwide Cohort,Diabetes (d),40643,2075,HIR-M3 Transformer,ROC_AUC,0.533593835022856,0.5213386188625904,0.5460185109749661,0.5336 (0.5213 - 0.5460)
Nationwide Cohort,Diabetes (d),40643,2075,HIR-M3 Transformer,PR_AUC,0.2585340382108699,0.24477939684144415,0.2728256289429623,0.2585 (0.2448 - 0.2728)
Nationwide Cohort,Diabetes (d),40643,2075,HIR-M3 Transformer,F1_Score,0.1438119694236948,0.12514075718510345,0.1641633524107957,0.1438 (0.1251 - 0.1642)
Nationwide Cohort,Diabetes (d),40643,2075,HIR-M3 Transformer,Accuracy,0.729045393037274,0.7182863820888179,0.7371171115758396,0.7290 (0.7183 - 0.7371)
Nationwide Cohort,Diabetes (d),40643,2075,HIR-M3 Transformer,Precision,0.2819607001920821,0.24603175789749704,0.3190428300476788,0.2820 (0.2460 - 0.3190)
Nationwide Cohort,Diabetes (d),40643,2075,HIR-M3 Transformer,Recall_Sensitivity,0.09656592735049817,0.0836550610735578,0.10970185840393641,0.0966 (0.0837 - 0.1097)
Nationwide Cohort,Diabetes (d),40643,2075,HIR-M3 Transformer,Specificity,0.92414582388793,0.9171775557016655,0.9300488362795273,0.9241 (0.9172 - 0.9300)
Nationwide Cohort,Diabetes (d),40643,2075,HIR-M3 Transformer,Brier_Score,0.24964300001719228,0.24921910401909708,0.2500306955203066,0.2496 (0.2492 - 0.2500)
Nationwide Cohort,Heart Failure (hf),31542,2075,Random Forest,ROC_AUC,0.6458504707391255,0.6323110646536515,0.6623669306140518,0.6459 (0.6323 - 0.6624)
Nationwide Cohort,Heart Failure (hf),31542,2075,Random Forest,PR_AUC,0.46672515974574574,0.4390828209958994,0.4902646953374249,0.4667 (0.4391 - 0.4903)
Nationwide Cohort,Heart Failure (hf),31542,2075,Random Forest,F1_Score,0.5019900050084242,0.48736678970709235,0.5193443653650589,0.5020 (0.4874 - 0.5193)
Nationwide Cohort,Heart Failure (hf),31542,2075,Random Forest,Accuracy,0.5156268822317324,0.5033840545252813,0.5290933586939294,0.5156 (0.5034 - 0.5291)
Nationwide Cohort,Heart Failure (hf),31542,2075,Random Forest,Precision,0.37321309899234223,0.3584585953175061,0.3888091392746848,0.3732 (0.3585 - 0.3888)
Nationwide Cohort,Heart Failure (hf),31542,2075,Random Forest,Recall_Sensitivity,0.7666715911054404,0.7493718239432251,0.7855484106328067,0.7667 (0.7494 - 0.7855)
Nationwide Cohort,Heart Failure (hf),31542,2075,Random Forest,Specificity,0.3983196034552378,0.3843943757344561,0.41077908504310295,0.3983 (0.3844 - 0.4108)
Nationwide Cohort,Heart Failure (hf),31542,2075,Random Forest,Brier_Score,0.20735729755973728,0.20403993294725573,0.21050283092992877,0.2074 (0.2040 - 0.2105)
Nationwide Cohort,Heart Failure (hf),31542,2075,LightGBM,ROC_AUC,0.6653146808660659,0.6519468660994489,0.6788733049625003,0.6653 (0.6519 - 0.6789)
Nationwide Cohort,Heart Failure (hf),31542,2075,LightGBM,PR_AUC,0.48044373124668466,0.4563616942515955,0.5026802332485049,0.4804 (0.4564 - 0.5027)
Nationwide Cohort,Heart Failure (hf),31542,2075,LightGBM,F1_Score,0.5137055851554148,0.49810708718071706,0.527785129426769,0.5137 (0.4981 - 0.5278)
Nationwide Cohort,Heart Failure (hf),31542,2075,LightGBM,Accuracy,0.5412070058646379,0.5297075606276748,0.5536614360437471,0.5412 (0.5297 - 0.5537)
Nationwide Cohort,Heart Failure (hf),31542,2075,LightGBM,Precision,0.387755290559618,0.3713800864261316,0.4036139524192621,0.3878 (0.3714 - 0.4036)
Nationwide Cohort,Heart Failure (hf),31542,2075,LightGBM,Recall_Sensitivity,0.7610514931312977,0.7432277582100306,0.7779162271252874,0.7611 (0.7432 - 0.7779)
Nationwide Cohort,Heart Failure (hf),31542,2075,LightGBM,Specificity,0.43848239604470507,0.4241401476392026,0.4517983698183512,0.4385 (0.4241 - 0.4518)
Nationwide Cohort,Heart Failure (hf),31542,2075,LightGBM,Brier_Score,0.21268279016968034,0.20849852018713835,0.2166383885288849,0.2127 (0.2085 - 0.2166)
Nationwide Cohort,Heart Failure (hf),31542,2075,Gradient Boosting,ROC_AUC,0.681469461490609,0.6694870763961672,0.6982553297644868,0.6815 (0.6695 - 0.6983)
Nationwide Cohort,Heart Failure (hf),31542,2075,Gradient Boosting,PR_AUC,0.5074047499576085,0.4843250368659768,0.5340167384432135,0.5074 (0.4843 - 0.5340)
Nationwide Cohort,Heart Failure (hf),31542,2075,Gradient Boosting,F1_Score,0.5200956441697003,0.5028035776513278,0.5367296854985847,0.5201 (0.5028 - 0.5367)
Nationwide Cohort,Heart Failure (hf),31542,2075,Gradient Boosting,Accuracy,0.5921294975431922,0.5807259470597559,0.6046996354414329,0.5921 (0.5807 - 0.6047)
Nationwide Cohort,Heart Failure (hf),31542,2075,Gradient Boosting,Precision,0.41590558574190767,0.398175822956004,0.4326729021501475,0.4159 (0.3982 - 0.4327)
Nationwide Cohort,Heart Failure (hf),31542,2075,Gradient Boosting,Recall_Sensitivity,0.6941305716418427,0.6759680646994455,0.7159245651604779,0.6941 (0.6760 - 0.7159)
Nationwide Cohort,Heart Failure (hf),31542,2075,Gradient Boosting,Specificity,0.5444713323016238,0.5299242104350353,0.5590179314713339,0.5445 (0.5299 - 0.5590)
Nationwide Cohort,Heart Failure (hf),31542,2075,Gradient Boosting,Brier_Score,0.2206654406723137,0.21707246930179158,0.22316921856594174,0.2207 (0.2171 - 0.2232)
Nationwide Cohort,Heart Failure (hf),31542,2075,CatBoost,ROC_AUC,0.6791037863975098,0.6643992043029507,0.6952065348434453,0.6791 (0.6644 - 0.6952)
Nationwide Cohort,Heart Failure (hf),31542,2075,CatBoost,PR_AUC,0.5019290964142368,0.4782494918571942,0.5288986879751343,0.5019 (0.4782 - 0.5289)
Nationwide Cohort,Heart Failure (hf),31542,2075,CatBoost,F1_Score,0.5173233960245741,0.499637145513745,0.5326311430620538,0.5173 (0.4996 - 0.5326)
Nationwide Cohort,Heart Failure (hf),31542,2075,CatBoost,Accuracy,0.5733848470439056,0.5609407196069107,0.5848827072436202,0.5734 (0.5609 - 0.5849)
Nationwide Cohort,Heart Failure (hf),31542,2075,CatBoost,Precision,0.40438141433741154,0.38682222696836416,0.4213235303366688,0.4044 (0.3868 - 0.4213)
Nationwide Cohort,Heart Failure (hf),31542,2075,CatBoost,Recall_Sensitivity,0.7180085455163632,0.69749989765214,0.7391976754940346,0.7180 (0.6975 - 0.7392)
Nationwide Cohort,Heart Failure (hf),31542,2075,CatBoost,Specificity,0.5058074780072942,0.49215176002008354,0.5226094786559615,0.5058 (0.4922 - 0.5226)
Nationwide Cohort,Heart Failure (hf),31542,2075,CatBoost,Brier_Score,0.21850751441410626,0.2144982944042441,0.2217678477116854,0.2185 (0.2145 - 0.2218)
Nationwide Cohort,Heart Failure (hf),31542,2075,Logistic Regression,ROC_AUC,0.6467200739518327,0.6323570039659354,0.6620179879913837,0.6467 (0.6324 - 0.6620)
Nationwide Cohort,Heart Failure (hf),31542,2075,Logistic Regression,PR_AUC,0.4608217685359108,0.43678237374008627,0.48496995219274097,0.4608 (0.4368 - 0.4850)
Nationwide Cohort,Heart Failure (hf),31542,2075,Logistic Regression,F1_Score,0.5018254293515391,0.4849817954900962,0.5188999162903767,0.5018 (0.4850 - 0.5189)
Nationwide Cohort,Heart Failure (hf),31542,2075,Logistic Regression,Accuracy,0.5099167855444603,0.4956173720082422,0.5237002694563323,0.5099 (0.4956 - 0.5237)
Nationwide Cohort,Heart Failure (hf),31542,2075,Logistic Regression,Precision,0.37104620132710975,0.3559101202385937,0.38817173460415827,0.3710 (0.3559 - 0.3882)
Nationwide Cohort,Heart Failure (hf),31542,2075,Logistic Regression,Recall_Sensitivity,0.7751921974095343,0.7586938791655051,0.7938541180390088,0.7752 (0.7587 - 0.7939)
Nationwide Cohort,Heart Failure (hf),31542,2075,Logistic Regression,Specificity,0.3859601901995496,0.37244850808985697,0.3993913105062396,0.3860 (0.3724 - 0.3994)
Nationwide Cohort,Heart Failure (hf),31542,2075,Logistic Regression,Brier_Score,0.24017811780259968,0.23523536096153447,0.2454930328098362,0.2402 (0.2352 - 0.2455)
Nationwide Cohort,Heart Failure (hf),31542,2075,XGBoost,ROC_AUC,0.6748295245115942,0.6612420311467462,0.6910241718150822,0.6748 (0.6612 - 0.6910)
Nationwide Cohort,Heart Failure (hf),31542,2075,XGBoost,PR_AUC,0.5050068450402155,0.4779704148902012,0.5292182344279601,0.5050 (0.4780 - 0.5292)
Nationwide Cohort,Heart Failure (hf),31542,2075,XGBoost,F1_Score,0.518891366980035,0.5024256488131332,0.5358366118953947,0.5189 (0.5024 - 0.5358)
Nationwide Cohort,Heart Failure (hf),31542,2075,XGBoost,Accuracy,0.6024274845458868,0.5907314946901252,0.6153154224124268,0.6024 (0.5907 - 0.6153)
Nationwide Cohort,Heart Failure (hf),31542,2075,XGBoost,Precision,0.4221426524501113,0.40443404009986,0.43872698727123843,0.4221 (0.4044 - 0.4387)
Nationwide Cohort,Heart Failure (hf),31542,2075,XGBoost,Recall_Sensitivity,0.6733499541095174,0.6534384525887428,0.6959358053876948,0.6733 (0.6534 - 0.6959)
Nationwide Cohort,Heart Failure (hf),31542,2075,XGBoost,Specificity,0.5692867737053589,0.5546078710289237,0.5849137999533128,0.5693 (0.5546 - 0.5849)
Nationwide Cohort,Heart Failure (hf),31542,2075,XGBoost,Brier_Score,0.21519103201725176,0.21072337318824957,0.21874877159543724,0.2152 (0.2107 - 0.2187)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,ROC_AUC,0.6312755876991689,0.6174528400380698,0.6458272622796862,0.6313 (0.6175 - 0.6458)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,PR_AUC,0.4457610391755339,0.41835641814876784,0.470016720629931,0.4458 (0.4184 - 0.4700)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,F1_Score,0.49217324267262397,0.4750962282268151,0.5082652859857638,0.4922 (0.4751 - 0.5083)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Accuracy,0.5527143762878428,0.5393604374702806,0.5633816769694088,0.5527 (0.5394 - 0.5634)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Precision,0.38548923181167033,0.3682454353010826,0.4033946831199157,0.3855 (0.3682 - 0.4034)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Recall_Sensitivity,0.6807038980079197,0.66171666731059,0.6988296860879448,0.6807 (0.6617 - 0.6988)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Specificity,0.4929122673160507,0.47696825194471576,0.5064302429452975,0.4929 (0.4770 - 0.5064)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Brier_Score,0.24456398421636155,0.2392296400345403,0.24991503544076138,0.2446 (0.2392 - 0.2499)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,ROC_AUC,0.5402870728951887,0.5268586856342437,0.5552753242303525,0.5403 (0.5269 - 0.5553)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,PR_AUC,0.3509869557101118,0.3340785609563984,0.36917766166499233,0.3510 (0.3341 - 0.3692)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,F1_Score,0.48288363963865294,0.4694565448412608,0.49623974518006975,0.4829 (0.4695 - 0.4962)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Accuracy,0.3203209700427961,0.30954192423521953,0.33190679980979554,0.3203 (0.3095 - 0.3319)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Precision,0.3186667830693534,0.30708981612940245,0.3303208491147647,0.3187 (0.3071 - 0.3303)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Recall_Sensitivity,0.9965840447047504,0.9935061685061686,0.9989813188728316,0.9966 (0.9935 - 0.9990)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Specificity,0.004307478199552517,0.0020958868912983627,0.006294443261656377,0.0043 (0.0021 - 0.0063)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Brier_Score,0.24691427571293798,0.24660787673426088,0.24724147492523454,0.2469 (0.2466 - 0.2472)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,ROC_AUC,0.5310696952442153,0.5159227558754959,0.5449911180971787,0.5311 (0.5159 - 0.5450)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,PR_AUC,0.33968984758411125,0.3195078179423456,0.35604085634451177,0.3397 (0.3195 - 0.3560)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,F1_Score,0.4826347928154523,0.46930833328534494,0.4961903960288401,0.4826 (0.4693 - 0.4962)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Accuracy,0.31897448090030117,0.307647804723411,0.3307972737359328,0.3190 (0.3076 - 0.3308)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Precision,0.3183504931185741,0.30679615506831903,0.33022025637851393,0.3184 (0.3068 - 0.3302)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Recall_Sensitivity,0.9975628003482605,0.9951360180271686,0.9994991895483122,0.9976 (0.9951 - 0.9995)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Specificity,0.00187568185040338,0.0009183191626208002,0.0030439301547268184,0.0019 (0.0009 - 0.0030)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Brier_Score,0.28813492733743046,0.28567872813866907,0.2904352878924242,0.2881 (0.2857 - 0.2904)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,ROC_AUC,0.5364439395720947,0.5179232399662488,0.5529421672868869,0.5364 (0.5179 - 0.5529)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,PR_AUC,0.3450802402802003,0.326732087418311,0.36305793185971286,0.3451 (0.3267 - 0.3631)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,F1_Score,0.4195573625287794,0.403184251695982,0.43798360658665947,0.4196 (0.4032 - 0.4380)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Accuracy,0.5283198605167222,0.5143208115390712,0.5414526866381361,0.5283 (0.5143 - 0.5415)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Precision,0.3449998078631316,0.3292782181699772,0.36231519493818043,0.3450 (0.3293 - 0.3623)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Recall_Sensitivity,0.5353811345334571,0.5133943933301631,0.5592159840355155,0.5354 (0.5134 - 0.5592)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Specificity,0.5250155249441458,0.5089108629844521,0.5412043154395179,0.5250 (0.5089 - 0.5412)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Brier_Score,0.24811122294450208,0.24746082987345036,0.24884604071943803,0.2481 (0.2475 - 0.2488)
Nationwide Cohort,Hypertension (hyp),65916,2075,Random Forest,ROC_AUC,0.637237327420054,0.6272589573988867,0.6472789821981517,0.6372 (0.6273 - 0.6473)
Nationwide Cohort,Hypertension (hyp),65916,2075,Random Forest,PR_AUC,0.3371081224099852,0.32590840492107254,0.35271896456358404,0.3371 (0.3259 - 0.3527)
